refID1,tokens1,refID2,tokens2,truth
A968227,"VAN, C, PULIDO, 601, S, MESA, HILLS, DRIVE, APT, 1218, EL, PASO, TX, 79912, PO, BOX, 27096, EL, PASO, TX, 79926, 26444831",B988796,"PATTY, J, MCCARTHY, 27096, POST, BOX, EL, PASO, TEXAS, 79926, 9154207400",0
A968536,"T, LIEDER, 400, LINCOLN, AVE, NEW, SMYRNA, BEACH, FL, 32169, 22518113",B910384,"TONY, A, MARTENS, 4117, QUAIL, RANCH, RD, NEW, SMYRNA, BEACH, FLORIDA, 32168, 3864826624",0
A968536,"T, LIEDER, 400, LINCOLN, AVE, NEW, SMYRNA, BEACH, FL, 32169, 22518113",B933568,"ELLEN, C, ROBERTS, 4117, QUAIL, RANCH, RD, NEW, SMYRNA, BEACH, FLORIDA, 32168, 3864826624",0
A969097,"JEFFREY, GERARD, HARVEY, 770, BOUNTY, DR, APT, 7002, FOSTER, CITY, CA, 94404, 24599740",A994005,"JEFFREY, GERARD, HARVEY, 2684, IVY, HILL, DR, REDDING, CA, 96002",1
A969097,"JEFFREY, GERARD, HARVEY, 770, BOUNTY, DR, APT, 7002, FOSTER, CITY, CA, 94404, 24599740",B986117,"JEFFREY, GERARD, HARVEY, 350, CALAVERAS, DR, SALINAS, CA, 9390, 8314150442",1
A969304,"GLEN, G, PAOLINI, 118, HAVITURE, WAY, VALLEJO, CALI, 94589",B917653,"JOSE, W, KINDELL, 1333, N, CAMINO, ALO, UNIT, 34, VALLEJO, CALIFORNIA, 94589, 7077772718",0
A969304,"GLEN, G, PAOLINI, 118, HAVITURE, WAY, VALLEJO, CALI, 94589",B972333,"GLEN, G, PAOLINI, 2103, CLARK, ST, JONESBORO, AR, 72401, 8701206364",1
A969596,"KEASHA, A, LOPEZ, 1016, THOLLINGSWORTH, DR, LINCOLN, CALIFORNIA, 95648, 22286009",B913222,"V, BALLARD, 2455, INTERRUSH, LN, LINCOLN, CAL, 95648, 9163868256",0
A969596,"KEASHA, A, LOPEZ, 1016, THOLLINGSWORTH, DR, LINCOLN, CALIFORNIA, 95648, 22286009",B917224,"A, VASQUEZ, 1276, WAVERTON, LN, LINCOLN, CALIFORNIA, 95648, 9166644768",0
A970136,"J, R, TREVINO, 1103, S, ROBERTSON, AVE, TYLER, TX, 75701, 023864841",B984452,"LAURINDA, M, MITCHELL, 1103, S, ROBERTSON, AVE, TYLER, TEXAS, 75701B, 9035082685",0
A970860,"CLAUDIA, M, KINCAID, 11110, NOBILIT, DR, STAFORD, TEXAS, 77477, 42055276, 1912",A989780,"CLAUDIA, M, KINCAID, 590STANTON, DR, SAINT, HELENA, CA, 94574, 24055276",1
A970860,"CLAUDIA, M, KINCAID, 11110, NOBILIT, DR, STAFORD, TEXAS, 77477, 42055276, 1912",B923272,"KEVIN, A, TAYLOR, 11110, NOBILITY, DR, STAFFORD, TX, 77477, 2813250167",0
A971400,"EUSTACIO, A, HOGAN, 200X7, WAKULLA, WAY, ORLANDO, FLA, 32839, PO, BOX, 720506, ORLANDO, FLORIDA, 32872, 26616329, 1983",B926141,"SHERRY, M, RACE, 720506, APTDO, ORLANDO, FLORIDA, 32872, 4076385402",0
A971400,"EUSTACIO, A, HOGAN, 200X7, WAKULLA, WAY, ORLANDO, FLA, 32839, PO, BOX, 720506, ORLANDO, FLORIDA, 32872, 26616329, 1983",B945745,"CONCEPCION, A, SORIANO, 720506, OFFICE, BOX, ORLANDO, FLORIDA, 32872, 4071123156",0
A971400,"EUSTACIO, A, HOGAN, 200X7, WAKULLA, WAY, ORLANDO, FLA, 32839, PO, BOX, 720506, ORLANDO, FLORIDA, 32872, 26616329, 1983",B949201,"MARY, G, FERGUSON, 720506, POST, ORLANDO, FLORIDA, 32872, 4071401612",0
A971400,"EUSTACIO, A, HOGAN, 200X7, WAKULLA, WAY, ORLANDO, FLA, 32839, PO, BOX, 720506, ORLANDO, FLORIDA, 32872, 26616329, 1983",B961364,"MATHEW, G, HART, 720506, CALLER, ORLANDO, FLORIDA, 32872, 4071587457",0
A971634,"JOSE, M, GONZALEZ, 2828, LONESOME, DOVE, LANE, DALLAS, TX, 75237, PO, BOX, 810892, POST, OFFICE, DALLAS, TEXAS, 75381, 26331185",B957361,"LARRY, GARCIA, 810892, APARTADO, DALLAS, TEXAS, 75381, 2141032513",0
A971634,"JOSE, M, GONZALEZ, 2828, LONESOME, DOVE, LANE, DALLAS, TX, 75237, PO, BOX, 810892, POST, OFFICE, DALLAS, TEXAS, 75381, 26331185",B974422,"MILDRED, C, SALAZAR, 810892, APARTADO, DALLAS, TKX, 75381, 2141683114",0
A971826,"ANASTASIA, T, JONES, 11515, N, CDOMPASS, PT, 10, SAN, DIEGO, CA, 92126, CALLER, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26727504, 38388",A973949,"LORI, M, WILMERDING, 4860, ROLANDO, COURT, UNIT, 28, SAN, DIEGO, CALIF, 92115, PO, BOX, 45236, APTDO, SAN, DIEGO, O, CALI, 92145, 27316307, 1938",0
A971826,"ANASTASIA, T, JONES, 11515, N, CDOMPASS, PT, 10, SAN, DIEGO, CA, 92126, CALLER, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26727504, 38388",A975124,"LORETTA, J, GIROUARD, 3449, ADAMS, AVE, 7, SAN, DIEGO, CA, 92114, PO, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26325511, 19630310",0
A971826,"ANASTASIA, T, JONES, 11515, N, CDOMPASS, PT, 10, SAN, DIEGO, CA, 92126, CALLER, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26727504, 38388",A981683,"R, ORSS, 3902, DONNA, AVE, SAN, DIEGO, CA, 92114, PO, BOX, 45236, SAN, DIEGO, CALI, 92145, 26641347",0
A971826,"ANASTASIA, T, JONES, 11515, N, CDOMPASS, PT, 10, SAN, DIEGO, CA, 92126, CALLER, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26727504, 38388",A987305,"RACHELLE, B, HASHMI, 4850, OLD, CLIFFS, RD, 86, SAN, DIEGO, CALIFORNIA, 92120, CALL, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 22338911",0
A971826,"ANASTASIA, T, JONES, 11515, N, CDOMPASS, PT, 10, SAN, DIEGO, CA, 92126, CALLER, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26727504, 38388",A997960,"TOMMY, ALAN, NOEL, 10223, LIPSCOMB, DR, SAN, DIEGO, CALI, 92126, APTDO, 45236, SN, DIEGO, CALI, 92145",0
A971826,"ANASTASIA, T, JONES, 11515, N, CDOMPASS, PT, 10, SAN, DIEGO, CA, 92126, CALLER, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26727504, 38388",B946616,"RICARDO, GINARD, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6198100802",0
A971826,"ANASTASIA, T, JONES, 11515, N, CDOMPASS, PT, 10, SAN, DIEGO, CA, 92126, CALLER, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26727504, 38388",B965347,"SANDRA, MENDEZ, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6191527760",0
A972167,"M, A, GREGG, 136, SHERWOOD, DR, MALVERN, AR, 72104, 72050197",B957307,"M, L, SEYMOUR, 29971, HIGHWAY, 84, MALVERN, ARK, 72104, 5016508682",0
A972802,"KELLY, A, NIGRO, 2700, LOCKSLEY, ROAD, MELBOURNE, FL, 32935, 28146300",A984432,"RICHARD, WEBB, 2700, LCKSLEY, ROAD, MELBOURNE, FL, 32935, 21847473",0
A972802,"KELLY, A, NIGRO, 2700, LOCKSLEY, ROAD, MELBOURNE, FL, 32935, 28146300",B905542,"MARTINEZRUIZ, 2664, MOHICAN, DR, MELBOURNE, FL, 32935, 3214366046",0
A973949,"LORI, M, WILMERDING, 4860, ROLANDO, COURT, UNIT, 28, SAN, DIEGO, CALIF, 92115, PO, BOX, 45236, APTDO, SAN, DIEGO, O, CALI, 92145, 27316307, 1938",A975124,"LORETTA, J, GIROUARD, 3449, ADAMS, AVE, 7, SAN, DIEGO, CA, 92114, PO, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26325511, 19630310",0
A973949,"LORI, M, WILMERDING, 4860, ROLANDO, COURT, UNIT, 28, SAN, DIEGO, CALIF, 92115, PO, BOX, 45236, APTDO, SAN, DIEGO, O, CALI, 92145, 27316307, 1938",A981683,"R, ORSS, 3902, DONNA, AVE, SAN, DIEGO, CA, 92114, PO, BOX, 45236, SAN, DIEGO, CALI, 92145, 26641347",0
A973949,"LORI, M, WILMERDING, 4860, ROLANDO, COURT, UNIT, 28, SAN, DIEGO, CALIF, 92115, PO, BOX, 45236, APTDO, SAN, DIEGO, O, CALI, 92145, 27316307, 1938",A987305,"RACHELLE, B, HASHMI, 4850, OLD, CLIFFS, RD, 86, SAN, DIEGO, CALIFORNIA, 92120, CALL, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 22338911",0
A973949,"LORI, M, WILMERDING, 4860, ROLANDO, COURT, UNIT, 28, SAN, DIEGO, CALIF, 92115, PO, BOX, 45236, APTDO, SAN, DIEGO, O, CALI, 92145, 27316307, 1938",A997960,"TOMMY, ALAN, NOEL, 10223, LIPSCOMB, DR, SAN, DIEGO, CALI, 92126, APTDO, 45236, SN, DIEGO, CALI, 92145",0
A973949,"LORI, M, WILMERDING, 4860, ROLANDO, COURT, UNIT, 28, SAN, DIEGO, CALIF, 92115, PO, BOX, 45236, APTDO, SAN, DIEGO, O, CALI, 92145, 27316307, 1938",B946616,"RICARDO, GINARD, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6198100802",0
A973949,"LORI, M, WILMERDING, 4860, ROLANDO, COURT, UNIT, 28, SAN, DIEGO, CALIF, 92115, PO, BOX, 45236, APTDO, SAN, DIEGO, O, CALI, 92145, 27316307, 1938",B965347,"SANDRA, MENDEZ, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6191527760",0
A974034,"JANICE, V, HENDRIX, 1473, PAULK, LANE, JACKSONVILLE, FL, 32225, PO, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247",A993068,"ANTHONY, C, MCNEILL, 11275, CHAPELGATE, LN, JACKSONVILLE, FL, 32225, PO, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247, 26478410",0
A974034,"JANICE, V, HENDRIX, 1473, PAULK, LANE, JACKSONVILLE, FL, 32225, PO, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247",A993909,"MAUREEN, G, FERGUSON, 87F24, MERSEYSIDE, AVENUE, JACKSONVILLE, FL, 32219, BUZON, 5314, POST, JACKSONVILLE, FLA, 32247, 025921466",0
A974034,"JANICE, V, HENDRIX, 1473, PAULK, LANE, JACKSONVILLE, FL, 32225, PO, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247",B920758,"JOSEPH, S, BENNETT, 5314, POST, OFFICE, JACKSONVILLE, FLORIDA, 32247, 9045205513",0
A974034,"JANICE, V, HENDRIX, 1473, PAULK, LANE, JACKSONVILLE, FL, 32225, PO, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247",B982452,"JANICE, V, HENDRIX, 5719, 6TH, STE, ZEPHYRHILLS, FL, 33542, 8134387058",1
A974295,"LANCE, LAND, 1575, SIERRA, HIGHWAY, ACTON, CA, 93510",B899274,"LANCE, LAND, 1158, POST, BOX, VACAVILLE, CA, 95696, 7075014143",1
A975124,"LORETTA, J, GIROUARD, 3449, ADAMS, AVE, 7, SAN, DIEGO, CA, 92114, PO, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26325511, 19630310",A981683,"R, ORSS, 3902, DONNA, AVE, SAN, DIEGO, CA, 92114, PO, BOX, 45236, SAN, DIEGO, CALI, 92145, 26641347",0
A975124,"LORETTA, J, GIROUARD, 3449, ADAMS, AVE, 7, SAN, DIEGO, CA, 92114, PO, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26325511, 19630310",A987305,"RACHELLE, B, HASHMI, 4850, OLD, CLIFFS, RD, 86, SAN, DIEGO, CALIFORNIA, 92120, CALL, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 22338911",0
A975124,"LORETTA, J, GIROUARD, 3449, ADAMS, AVE, 7, SAN, DIEGO, CA, 92114, PO, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26325511, 19630310",A997960,"TOMMY, ALAN, NOEL, 10223, LIPSCOMB, DR, SAN, DIEGO, CALI, 92126, APTDO, 45236, SN, DIEGO, CALI, 92145",0
A975124,"LORETTA, J, GIROUARD, 3449, ADAMS, AVE, 7, SAN, DIEGO, CA, 92114, PO, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26325511, 19630310",B946616,"RICARDO, GINARD, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6198100802",0
A975124,"LORETTA, J, GIROUARD, 3449, ADAMS, AVE, 7, SAN, DIEGO, CA, 92114, PO, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 26325511, 19630310",B965347,"SANDRA, MENDEZ, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6191527760",0
A975998,"H, OZEN, 234, HRITAGE, ST, SW, PALM, BY, FL, 32908, PO, BX, 110088, POST, PALM, BAY, FLORIDA, 32911",B990501,"C, LOPEZCASTILLO, 110088, POST, PALM, BAY, FLORIDA, 32911, 3214544203",0
A976000,"DANNY, GEORGE, 064, SEAN, DR, LIVE, OAK, CALIFORNIA, 95953, 23457760",B969979,"MARAI, S, GEROGE, 3064, SEAN, DRV, LIVE, OAK, CALIFORNIA, 95953, 5595143787",0
A976000,"DANNY, GEORGE, 064, SEAN, DR, LIVE, OAK, CALIFORNIA, 95953, 23457760",B975689,"MARAI, BREAUX, 9445, 135TH, DRV, LIVE, OAK, FLORIDA, 3210, 3863435724",0
A976349,"TONI, D, HARRELSON, 44348, 42ND, ST, W, LANCASTER, CALIFORNIA, 93536, 26850820",B993571,"MARIA, M, PAP, 5902, J12, WEST, AVE, LANCASTER, CALIFORNIA, 93536, 6614507515",0
A977451,"KAREN, R, JORDAN, 723, LAND, AVE, LONGWOOD, FL, 32750, 026479862, 19570429",A978243,"CATHLEEN, R, JORDAN, 23, LAND, AVENU, LONGWOOD, FL, 32750",1
A977550,"JORGE, M, EMERT, 2115, FORELAND, DR, HOUSTON, TEXAS, 77077, POST, OFFICE, 280034, APARTADO, HOUSTON, TEXAS, 77228, 21920177",A998330,"ALICIA, PERALTA, 7051, HENDONQ, LN, HOUSTON, TEXAS, 77077, PO, BOX, 280034, APARTADO, HOUSTON, TEXAS, 77228, 25288749, 40436",0
A977550,"JORGE, M, EMERT, 2115, FORELAND, DR, HOUSTON, TEXAS, 77077, POST, OFFICE, 280034, APARTADO, HOUSTON, TEXAS, 77228, 21920177",B959256,"JUAN, P, PELAYO, 280034, POST, OFFICE, BOX, HOUSTON, TEXAS, 77228, 7136283745",0
A977550,"JORGE, M, EMERT, 2115, FORELAND, DR, HOUSTON, TEXAS, 77077, POST, OFFICE, 280034, APARTADO, HOUSTON, TEXAS, 77228, 21920177",B983830,"JENNIFER, G, HODGES, 280034, BUZON, HOUSTON, TEXAS, 77228, 7137535400",0
A977641,"MATHEW, G, HABTE, 8349, TORRINGTON, AV, TAMPA, FL, 33647, POST, OFFICE, BOX, 76972, BUZON, TAMPA, FLORIDA, 33675, 022841483, 19267",A995288,"TERRANCE, D, DE, LOS, 15114, CRAGGY, CLIFF, STR, TAMPA, FL, 33625, PO, BOX, 76972, BUZON, TAMPA, FLORIDA, 33675, 22457538",0
A977641,"MATHEW, G, HABTE, 8349, TORRINGTON, AV, TAMPA, FL, 33647, POST, OFFICE, BOX, 76972, BUZON, TAMPA, FLORIDA, 33675, 022841483, 19267",B910439,"C, SCHRODER, 76972, POST, OFFICE, TAMPA, FLORIDA, 33675, 8133123131",0
A977641,"MATHEW, G, HABTE, 8349, TORRINGTON, AV, TAMPA, FL, 33647, POST, OFFICE, BOX, 76972, BUZON, TAMPA, FLORIDA, 33675, 022841483, 19267",B980438,"NERISSA, M, GONZALEZ, 76972, POST, OFFICE, TAMPA, FLORIDA, 33675, 8132384378",0
A977641,"MATHEW, G, HABTE, 8349, TORRINGTON, AV, TAMPA, FL, 33647, POST, OFFICE, BOX, 76972, BUZON, TAMPA, FLORIDA, 33675, 022841483, 19267",B991888,"CHRISTINE, BROWN, 76972, BOX, TAMPA, FLORIDA, 33675, 8132526878",0
A978270,"RICARDO, GINARD, 4346, HAMMEL, ST, LOS, ANGELES, CA, 90022, 024251376",B946616,"RICARDO, GINARD, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6198100802",1
A978270,"RICARDO, GINARD, 4346, HAMMEL, ST, LOS, ANGELES, CA, 90022, 024251376",B970072,"RICARDO, GINARD, 4635, ZLUXFORD, COURT, SACRAMENTO, CALIF, 9584, 9161835363",1
A978813,"DAVID, M, RODRIGUEZ, 1217, SONGBIRD, LN, ATLANTIC, BEACH, FL, 32233, 022613395, 1905",B927288,"DAVID, M, RODRIGUEZ, 1001, APTDO, INVERNESS, FLORIDA, 34D451, 3522440804",1
A980108,"BRANDT, A, CALVO, 1714, CITRON, CT, TRINITY, FLORIDA, 34655, 26310406",A986722,"B, A, CALVO, 1106, SW, JAGUAR, DR, LAKE, CITY, FL, 32025, POST, OFFICE, 1215, LAKE, CITY, FL, 32056, 26310406",1
A980998,"C, MALONE, 1112, NW, 9TH, AVE, CAPE, CORAL, GABLES, FL, 33993, 24384134, 19531218",B960310,"BILL, VILLARREAL, 234, S, 3RD, ST, CAPE, CORAL, FLORIDA, 33990, 2396502266",0
A980998,"C, MALONE, 1112, NW, 9TH, AVE, CAPE, CORAL, GABLES, FL, 33993, 24384134, 19531218",B983848,"MARIA, MIGENES, 234, SOUTHEAST, 3RD, STR, CAPE, CORAL, GABLES, FL, 33990, 2396502266",0
A981200,"DAVID, TOBIAS, 56, COUNTRY, CLUB, DR, LARGO, FL, 33771",B961447,"DAVID, TOBIAS, 1230, WRIGHT, CRCLE, APARTMENT, 304, CELEBRATION, FL, 34747, 4071720066",1
A981683,"R, ORSS, 3902, DONNA, AVE, SAN, DIEGO, CA, 92114, PO, BOX, 45236, SAN, DIEGO, CALI, 92145, 26641347",A987305,"RACHELLE, B, HASHMI, 4850, OLD, CLIFFS, RD, 86, SAN, DIEGO, CALIFORNIA, 92120, CALL, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 22338911",0
A981683,"R, ORSS, 3902, DONNA, AVE, SAN, DIEGO, CA, 92114, PO, BOX, 45236, SAN, DIEGO, CALI, 92145, 26641347",A997960,"TOMMY, ALAN, NOEL, 10223, LIPSCOMB, DR, SAN, DIEGO, CALI, 92126, APTDO, 45236, SN, DIEGO, CALI, 92145",0
A981683,"R, ORSS, 3902, DONNA, AVE, SAN, DIEGO, CA, 92114, PO, BOX, 45236, SAN, DIEGO, CALI, 92145, 26641347",B946616,"RICARDO, GINARD, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6198100802",0
A981683,"R, ORSS, 3902, DONNA, AVE, SAN, DIEGO, CA, 92114, PO, BOX, 45236, SAN, DIEGO, CALI, 92145, 26641347",B965347,"SANDRA, MENDEZ, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6191527760",0
A981895,"AMSON, M, POWER, 9441, SW, 4T, STREET, APT, 113, MIAMI, FLA, 33174, 022208371",B987173,"AMY, P, LENNONSMITH, 9441, SW, 4TH, ST, APT, 113Y, MIAMI, FL, 33174, 3051186360",0
A982301,"BARBARA, A, COOK, 275, SAN, RAFAEL, ST, POMONA, CALIF, 91767, 15756",B970591,"BARBARA, A, COOK, 52661, CALLER, RIVERSIDE, CALIF, 9517, 9096036134",1
A982633,"DONNA, P, BOUTTE, 2125, SE, DOLPHIN, RD, PORT, SAINT, LUCIE, FL, 34952, 26739041, 16820",B906170,"J, KEGLER, 316, SOUTHWESTMACLAY, WAY, PORT, SAINT, LUCIE, FL, 34986, 7723274121",0
A982633,"DONNA, P, BOUTTE, 2125, SE, DOLPHIN, RD, PORT, SAINT, LUCIE, FL, 34952, 26739041, 16820",B914971,"JOSEFINA, A, GOSSETT, 2891, SE, PACE, DRIV, PORT, SAINT, LUCIE, FL, 3484, 7723148482",0
A982633,"DONNA, P, BOUTTE, 2125, SE, DOLPHIN, RD, PORT, SAINT, LUCIE, FL, 34952, 26739041, 16820",B935548,"CARLA, E, GONZALES, 2125, SW, IDAHO, LN, PORT, SAINT, LUCIE, FLORIDA, 34953, 7721176323",0
A982633,"DONNA, P, BOUTTE, 2125, SE, DOLPHIN, RD, PORT, SAINT, LUCIE, FL, 34952, 26739041, 16820",B958614,"JAIME, I, ESTRELLA, 8425, MUIRFIELD, WAY, PORT, SAINT, LUCIE, FL, 34986, 7721067603",0
A982745,"KELLEY, D, CARTER, 1115, MAGNOLIA, MOUND, KEMP, TX, 75143",A985086,"KELLEY, D, CARTER, 1627ARIZONA, AVENU, EL, PASO, TEXAS, 79902, CALLER, 27096, BUZON, EL, PASO, TEXAS, 79926, 23177233, 17621",1
A982745,"KELLEY, D, CARTER, 1115, MAGNOLIA, MOUND, KEMP, TX, 75143",B927770,"KELLEY, D, CARTER, 13288, TRIPLE, CROWN, CT, MORENO, VALLEY, CALIFORNIA, 92555, 9096887600",1
A982745,"KELLEY, D, CARTER, 1115, MAGNOLIA, MOUND, KEMP, TX, 75143",B941075,"KELLEY, D, CARTER, 1627, ARIZONA, AVE, EL, PASO, TEXAS, 79902, 9152842532",1
A982745,"KELLEY, D, CARTER, 1115, MAGNOLIA, MOUND, KEMP, TX, 75143",B947316,"JOAQUIN, A, HOLZWARTH, JR, 1115, MAGNOLIA, MOUND, KEMP, TX, 75143, 9033151860",0
A983206,"LENORE, E, RODRIGUEZ, 8735, FIVE, PALMS, DR, SA, ANTONIO, TEXAS, 78242, PO, BOX, 690362, SAN, ANTONIO, TEXAS, 78269, 26835867",B963523,"R, L, GARCIA, 690362, OFFICE, BOX, SAN, ANTONIO, TEXAS, 78269, 2107747554",0
A983206,"LENORE, E, RODRIGUEZ, 8735, FIVE, PALMS, DR, SA, ANTONIO, TEXAS, 78242, PO, BOX, 690362, SAN, ANTONIO, TEXAS, 78269, 26835867",B994790,"BETSY, A, URIBE, 690362, APARTADO, SAN, ANTONIO, TEXAS, 78269, 2106726242",0
A983798,"R, DECKER, 7819, SW, 6TH, CT, NORTH, LAUDERDALE, FL, 33068, 41398",B993094,"MARIA, R, HUMPHREYS, 108, BELMONT, LN, NORTH, LAUDERDALE, FL, 33068, 9542683235",0
A984432,"RICHARD, WEBB, 2700, LCKSLEY, ROAD, MELBOURNE, FL, 32935, 21847473",B905542,"MARTINEZRUIZ, 2664, MOHICAN, DR, MELBOURNE, FL, 32935, 3214366046",0
A985086,"KELLEY, D, CARTER, 1627ARIZONA, AVENU, EL, PASO, TEXAS, 79902, CALLER, 27096, BUZON, EL, PASO, TEXAS, 79926, 23177233, 17621",B927770,"KELLEY, D, CARTER, 13288, TRIPLE, CROWN, CT, MORENO, VALLEY, CALIFORNIA, 92555, 9096887600",1
A985086,"KELLEY, D, CARTER, 1627ARIZONA, AVENU, EL, PASO, TEXAS, 79902, CALLER, 27096, BUZON, EL, PASO, TEXAS, 79926, 23177233, 17621",B941075,"KELLEY, D, CARTER, 1627, ARIZONA, AVE, EL, PASO, TEXAS, 79902, 9152842532",1
A985086,"KELLEY, D, CARTER, 1627ARIZONA, AVENU, EL, PASO, TEXAS, 79902, CALLER, 27096, BUZON, EL, PASO, TEXAS, 79926, 23177233, 17621",B988796,"PATTY, J, MCCARTHY, 27096, POST, BOX, EL, PASO, TEXAS, 79926, 9154207400",0
A985180,"STAN, P, MCGREW, 1005, SYCAMORE, LN, CORONA, CA, 92879, 024386120",B908482,"STAN, P, MCGREW, 1133, DIAMOND, SPRINGS, COURT, MODESTO, CA, 95351, 2093788754",1
A985419,"MANIC, L, ALLMON, 6917, SHERMAN, WAY, APT, B, BELL, GARDENS, CALIFORNIA, 90201",B965935,"MANIC, L, ALLMON, 410, N, WHITE, ROAD, APT, 1112, SAN, JOSE, CA, 95127, 4082011760",1
A985793,"TONI, Q, BRESTLE, 518, E, 21ST, ST, APT, 5, HIALEAH, FLA, 33013, 22616800",B976011,"TONI, Q, BRESTLE, 213, CALLER, CAMARILLO, CALIFORNIA, 93011, 8053276237",1
A985793,"TONI, Q, BRESTLE, 518, E, 21ST, ST, APT, 5, HIALEAH, FLA, 33013, 22616800",B997105,"TONI, Q, BRESTLE, 3974, VERSAILLES, DR, ORLANDO, FL, 32808, 4072757107",1
A985898,"MARGRAET, L, VIVONA, 35B, MALICOAT, AVE, OAKLEY, CALIFORNIA, 94561, 25515119",B917142,"OLGA, D, OSBORNE, 408, HILL, AVE, OAKLEY, CALIFORNIA, 94561, 9252240208",0
A986753,"ALLEN, ERNESTO, GONZALEZ, 2756, VISTA, WAY, NATIONAL, CITY, CALIFORNIA, 91950",B933569,"ALLEN, ERNESTO, GONZALEZ, 720, E, 11, PL, HIALEAH, FL, 33010, 3053355636",1
A986889,"LIBERTAD, N, KROIS, 900, OLD, COMBEE, RD, 86, OAKLAND, FL, 33805, OFFICE, BOX, 2728, CALLER, LAKELAND, FLORIDA, 33806, 024346251",B907074,"LIBERTAD, N, KROIS, 13609, GLEN, EAGLE, COURT, MORENO, VALLEY, CA, 92553, 9093240780",1
A986889,"LIBERTAD, N, KROIS, 900, OLD, COMBEE, RD, 86, OAKLAND, FL, 33805, OFFICE, BOX, 2728, CALLER, LAKELAND, FLORIDA, 33806, 024346251",B975998,"LIBERTAD, N, KROIS, 16245, SAGEBRUSH, RD, TAMPA, FL, 33618, 8136045463",1
A987305,"RACHELLE, B, HASHMI, 4850, OLD, CLIFFS, RD, 86, SAN, DIEGO, CALIFORNIA, 92120, CALL, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 22338911",A997960,"TOMMY, ALAN, NOEL, 10223, LIPSCOMB, DR, SAN, DIEGO, CALI, 92126, APTDO, 45236, SN, DIEGO, CALI, 92145",0
A987305,"RACHELLE, B, HASHMI, 4850, OLD, CLIFFS, RD, 86, SAN, DIEGO, CALIFORNIA, 92120, CALL, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 22338911",B935863,"RACHELLE, F, HASHMI, 6540, RIJDDLE, DR, FORT, WORTH, TX, 76180, 8173740656",1
A987305,"RACHELLE, B, HASHMI, 4850, OLD, CLIFFS, RD, 86, SAN, DIEGO, CALIFORNIA, 92120, CALL, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 22338911",B946616,"RICARDO, GINARD, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6198100802",0
A987305,"RACHELLE, B, HASHMI, 4850, OLD, CLIFFS, RD, 86, SAN, DIEGO, CALIFORNIA, 92120, CALL, BOX, 45236, APTDO, SAN, DIEGO, CALIFORNIA, 92145, 22338911",B965347,"SANDRA, MENDEZ, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6191527760",0
